UTC,active_power,wind_speed
06/11/2017 09:26,1147,7.55
06/11/2017 09:56,663.5,5.49
06/11/2017 10:26,758,10.27
06/11/2017 10:56,1328,7.88
06/11/2017 11:26,2115,7.965
06/11/2017 11:56,1458,8.62
06/11/2017 12:26,1649,10.13
06/11/2017 12:56,2362,13.465
06/11/2017 13:26,2020.5,11.205
06/11/2017 13:56,1615,9.895
06/11/2017 14:26,1817,10.685
06/11/2017 14:56,244.5,11.63
06/11/2017 15:26,0,12.4
06/11/2017 15:56,0,9.94
06/11/2017 16:26,3,16.815
06/11/2017 16:56,2107.5,11.805
06/11/2017 17:26,2186,12.445
06/11/2017 17:56,2305,12.93
06/11/2017 18:26,2258,10
06/11/2017 18:56,2335,11.37333333
06/11/2017 19:26,975,7.43
06/11/2017 19:56,816.3333333,10.82333333
06/11/2017 20:26,816.3333333,9.855
06/11/2017 20:56,816.3333333,8.13
06/11/2017 21:26,11,14.71
06/11/2017 21:56,11,9.735
06/11/2017 22:26,21,16.95
06/11/2017 22:56,-3,11.1
06/11/2017 23:26,-4,11.1
06/11/2017 23:56,14,11.275
07/11/2017 00:26,1,11.22
07/11/2017 00:56,43.5,9.2
07/11/2017 01:26,9,7.84
07/11/2017 01:56,12,9.53
07/11/2017 02:26,12,11.22
07/11/2017 02:56,12,9.04
07/11/2017 03:26,12,9.12
07/11/2017 03:56,49,11.9
07/11/2017 04:26,39,14.05
07/11/2017 04:56,635,14.29
07/11/2017 05:26,2272,15.405
07/11/2017 05:56,2341,10.045
07/11/2017 06:26,1632,10.98
07/11/2017 06:56,517,7.39
07/11/2017 07:26,228,4.75
07/11/2017 07:56,853,7.225
07/11/2017 08:26,635,6.73
07/11/2017 08:56,866,8.87
07/11/2017 09:26,844,8.255
07/11/2017 09:56,668,5.95
07/11/2017 10:26,377,6.65
07/11/2017 10:56,585.5,7.64
07/11/2017 11:26,748,8.955
07/11/2017 11:56,521,5.91
07/11/2017 12:26,203,6.24
07/11/2017 12:56,319,5.04
07/11/2017 13:26,678,6.98
07/11/2017 13:56,137,5
07/11/2017 14:26,432,6.975
07/11/2017 14:56,140,5
07/11/2017 15:26,102,4.18
07/11/2017 15:56,192,5.49
07/11/2017 16:26,228,5.08
07/11/2017 16:56,676,6.98
07/11/2017 17:26,257,6.07
07/11/2017 17:56,208,5.82
07/11/2017 18:26,69,4.675
07/11/2017 18:56,41,3.85
07/11/2017 19:26,98,4.51
07/11/2017 19:56,91,4.14
07/11/2017 20:26,121,5.66
07/11/2017 20:56,156,3.895
07/11/2017 21:26,112,4.835
07/11/2017 21:56,81,4.84
07/11/2017 22:26,309,5.58
07/11/2017 22:56,182,4.875
07/11/2017 23:26,311,6.57
07/11/2017 23:56,316,5.41
08/11/2017 00:26,412,5.91
08/11/2017 00:56,323,4.92
08/11/2017 01:26,150,3.725
08/11/2017 01:56,184,4.02
08/11/2017 02:26,153,6.57
08/11/2017 02:56,207,5.455
08/11/2017 03:26,320,6.48
08/11/2017 03:56,272,5.615
08/11/2017 04:26,38,1.48
08/11/2017 04:56,118,4.67
08/11/2017 05:26,227,5.17
08/11/2017 05:56,185,5.58
08/11/2017 06:26,109,4.51
08/11/2017 06:56,188,4.67
08/11/2017 07:26,100,4.67
08/11/2017 07:56,113,5.74
08/11/2017 08:26,139,4.1
08/11/2017 08:56,158,5.58
08/11/2017 09:26,150,6.15
08/11/2017 09:56,318,5.41
08/11/2017 10:26,436,6.77
08/11/2017 10:56,235,5.08
08/11/2017 11:26,380,6.025
08/11/2017 11:56,223.5,5
08/11/2017 12:26,719,7.06
08/11/2017 12:56,687,7.856666667
08/11/2017 13:26,694,8.87
08/11/2017 13:56,1613,10.415
08/11/2017 14:26,1208,8.255
08/11/2017 14:56,1223,9.54
08/11/2017 15:26,2117.5,11.22
08/11/2017 15:56,1790.5,9.51
08/11/2017 16:26,1229,7.84
08/11/2017 16:56,1798,9.86
08/11/2017 17:26,1388,9.53
08/11/2017 17:56,1198,7.64
08/11/2017 18:26,2301.5,14.84666667
08/11/2017 18:56,2368,12.52
08/11/2017 19:26,49,12.99
08/11/2017 19:56,4,14.35
08/11/2017 20:26,4,12.64
08/11/2017 20:56,4,14.76
08/11/2017 21:26,4,14.285
08/11/2017 21:56,4,15.74
08/11/2017 22:26,4,12.16
08/11/2017 22:56,4,11.93
08/11/2017 23:26,30,8.58
08/11/2017 23:56,34,9.806666667
09/11/2017 00:26,31,10.92
09/11/2017 00:56,25,11.81
09/11/2017 01:26,25,11.04
09/11/2017 01:56,25,11.525
09/11/2017 02:26,25,10.44333333
09/11/2017 02:56,25,9.7
09/11/2017 03:26,25,12.64
09/11/2017 03:56,25,10.745
09/11/2017 04:26,25,11.1
09/11/2017 04:56,25,10.86
09/11/2017 05:26,25,9.583333333
09/11/2017 05:56,25,11.455
09/11/2017 06:26,-2,9.53
09/11/2017 06:56,18.5,7.475
09/11/2017 07:26,1,13.17
09/11/2017 07:56,1,16.39
09/11/2017 08:26,26,9.94
09/11/2017 08:56,26,10.39
09/11/2017 09:26,334,5.99
09/11/2017 09:56,2272,12.17
09/11/2017 10:26,2284,13.995
09/11/2017 10:56,1171.5,8.54
09/11/2017 11:26,421,6.645
09/11/2017 11:56,2237.5,10.625
09/11/2017 12:26,906,8.54
09/11/2017 12:56,1450,8.665
09/11/2017 13:26,1858,11.87
09/11/2017 13:56,597,6.81
09/11/2017 14:26,1012,7.72
09/11/2017 14:56,1310,9.04
09/11/2017 15:26,903,7.35
09/11/2017 15:56,1659.5,10.27
09/11/2017 16:26,2280,12.46
09/11/2017 16:56,2215.5,13.23
09/11/2017 17:26,887,9.2
09/11/2017 17:56,291,6.65
09/11/2017 18:26,213,4.425
09/11/2017 18:56,642,7.64
09/11/2017 19:26,690,7.06
09/11/2017 19:56,2320,11.395
09/11/2017 20:26,1483,9.86
09/11/2017 20:56,1110,8.13
09/11/2017 21:26,2266,13.23
09/11/2017 21:56,2297,14.05
09/11/2017 22:26,2274,13.46
09/11/2017 22:56,2292,11.745
09/11/2017 23:26,2324,14.705
09/11/2017 23:56,2296.5,12.34
10/11/2017 00:26,2325,14.145
10/11/2017 00:56,-13,13.05
10/11/2017 01:26,-13,11.1
10/11/2017 01:56,-13,12.75
10/11/2017 02:26,-13,13.965
10/11/2017 02:56,-13,15.74
10/11/2017 03:26,-13,12.52
10/11/2017 03:56,23,13.7
10/11/2017 04:26,-1.5,10.74
10/11/2017 04:56,-1.5,9.94
10/11/2017 05:26,-1.5,7.8
10/11/2017 05:56,-1.5,11.51
10/11/2017 06:26,17,7.1
10/11/2017 06:56,4,7.14
10/11/2017 07:26,-3,6.73
10/11/2017 07:56,-3,6.57
10/11/2017 08:26,-3,6.07
10/11/2017 08:56,-54,6.65
10/11/2017 09:26,280,4.385
10/11/2017 09:56,360,5.54
10/11/2017 10:26,506,5.91
10/11/2017 10:56,503,7.1
10/11/2017 11:26,854,7.64
10/11/2017 11:56,802,8.17
10/11/2017 12:26,1146,7.715
10/11/2017 12:56,1404.5,9.45
10/11/2017 13:26,602,7.39
10/11/2017 13:56,1055,11.16
10/11/2017 14:26,927,9.94
10/11/2017 14:56,506,7.845
10/11/2017 15:26,979,8.58
10/11/2017 15:56,964,7.015
10/11/2017 16:26,479,6.32
10/11/2017 16:56,492,6.605
10/11/2017 17:26,571,6.65
10/11/2017 17:56,786,6.48
10/11/2017 18:26,736,7.145
10/11/2017 18:56,216,6.48
10/11/2017 19:26,255,7.015
10/11/2017 19:56,577,6.275
10/11/2017 20:26,804,8.05
10/11/2017 20:56,430,7.14
10/11/2017 21:26,337,6.4
10/11/2017 21:56,1188,9.86
10/11/2017 22:26,896,8.75
10/11/2017 22:56,319,6.81
10/11/2017 23:26,576,7.015
10/11/2017 23:56,329,6.4
11/11/2017 00:26,396,7.47
11/11/2017 00:56,255,4.26
11/11/2017 01:26,229,5.25
11/11/2017 01:56,224,6.89
11/11/2017 02:26,334,6.11
11/11/2017 02:56,454,7.64
11/11/2017 03:26,252,6.81
11/11/2017 03:56,287,6.24
11/11/2017 04:26,423,6.935
11/11/2017 04:56,432,6.525
11/11/2017 05:26,263,6.32
11/11/2017 05:56,114,4.51
11/11/2017 06:26,116,4.84
11/11/2017 06:56,148,4.385
11/11/2017 07:26,518,7.02
11/11/2017 07:56,512,6.57
11/11/2017 08:26,500,7.14
11/11/2017 08:56,467,5.49
11/11/2017 09:26,570,6.235
11/11/2017 09:56,652,7.14
11/11/2017 10:26,247,5.66
11/11/2017 10:56,201,4.795
11/11/2017 11:26,353,5.7
11/11/2017 11:56,196,5.58
11/11/2017 12:26,349,6.565
11/11/2017 12:56,250,4.59
11/11/2017 13:26,105,5.66
11/11/2017 13:56,152,4.3
11/11/2017 14:26,497,6.24
11/11/2017 14:56,398,6.15
11/11/2017 15:26,209,5.33
11/11/2017 15:56,289,6.235
11/11/2017 16:26,286,6.81
11/11/2017 16:56,436,6.48
11/11/2017 17:26,118,3.895
11/11/2017 17:56,404,6.48
11/11/2017 18:26,452,6.895
11/11/2017 18:56,477,7.345
11/11/2017 19:26,446,6.07
11/11/2017 19:56,392,6.445
11/11/2017 20:26,312,4.26
11/11/2017 20:56,590,7.64
11/11/2017 21:26,637,7.55
11/11/2017 21:56,306,6.4
11/11/2017 22:26,724,8.295
11/11/2017 22:56,1006,9.495
11/11/2017 23:26,383,6.89
11/11/2017 23:56,1300,9.7
12/11/2017 00:26,1047,8.915
12/11/2017 00:56,1529,8.955
12/11/2017 01:26,634,8.54
12/11/2017 01:56,344,5.165
12/11/2017 02:26,851,7.22
12/11/2017 02:56,1764,10.04
12/11/2017 03:26,1459,8.05
12/11/2017 03:56,1571,9.08
12/11/2017 04:26,2231.5,11.45
12/11/2017 04:56,1425,11.04
12/11/2017 05:26,1203,9.92
12/11/2017 05:56,1401,10.63
12/11/2017 06:26,1075,9.04
12/11/2017 06:56,2182,8.46
12/11/2017 07:26,1911,8.79
12/11/2017 07:56,1909.5,9.78
12/11/2017 08:26,1829,10.295
12/11/2017 08:56,1475,7.72
12/11/2017 09:26,263,4.47
12/11/2017 09:56,1420.5,7.91
12/11/2017 10:26,2347,11.35
12/11/2017 10:56,2268,10.805
12/11/2017 11:26,2281.5,9.78
12/11/2017 11:56,2380,13.35
12/11/2017 12:26,2281,13.405
12/11/2017 12:56,2308,12.28
12/11/2017 13:26,2216,16.12
12/11/2017 13:56,2281,12.46
12/11/2017 14:26,677,4.92
12/11/2017 14:56,181,4.18
12/11/2017 15:26,947,5.495
12/11/2017 15:56,593,7.14
12/11/2017 16:26,225,4.465
12/11/2017 16:56,1375.5,9.7
12/11/2017 17:26,177,4.095
12/11/2017 17:56,314,5.33
12/11/2017 18:26,688,5.455
12/11/2017 18:56,104,3.69
12/11/2017 19:26,350,5.21
12/11/2017 19:56,372,5.085
12/11/2017 20:26,868,6.57
12/11/2017 20:56,621,4.92
12/11/2017 21:26,197,2.54
12/11/2017 21:56,858,5.58
12/11/2017 22:26,400,6.11
12/11/2017 22:56,233,3.52
12/11/2017 23:26,220.5,4.92
12/11/2017 23:56,197,3.975
13/11/2017 00:26,887,7.27
13/11/2017 00:56,783,7.925
13/11/2017 01:26,368,5.535
13/11/2017 01:56,312,3.44
13/11/2017 02:26,128,1.56
13/11/2017 02:56,248,4.81
13/11/2017 03:26,42,3.2
13/11/2017 03:56,54,4.59
13/11/2017 04:26,167,4.835
13/11/2017 04:56,28,1.23
13/11/2017 05:26,32,1.89
13/11/2017 05:56,-37,3.445
13/11/2017 06:26,129,5.33
13/11/2017 06:56,98,4.26
13/11/2017 07:26,132,5.33
13/11/2017 07:56,42,3.52
13/11/2017 08:26,-24,1.8
13/11/2017 08:56,-24,0.98
13/11/2017 09:26,16,4.795
13/11/2017 09:56,38,3.61
13/11/2017 10:26,36,4.425
13/11/2017 10:56,82,4.51
13/11/2017 11:26,219,5.74
13/11/2017 11:56,110,4.26
13/11/2017 12:26,230,6.07
13/11/2017 12:56,195,7.31
13/11/2017 13:26,569,7.345
13/11/2017 13:56,531,5.33
13/11/2017 14:26,610,6.73
13/11/2017 14:56,814.5,5.16
13/11/2017 15:26,1898,10.63
13/11/2017 15:56,1313,9.325
13/11/2017 16:26,2198,10.86
13/11/2017 16:56,2346,11.335
13/11/2017 17:26,2284,12.4
13/11/2017 17:56,2359.5,12.08333333
13/11/2017 18:26,2257,10.27
13/11/2017 18:56,1157,6.94
13/11/2017 19:26,1137,7.015
13/11/2017 19:56,2302.5,11.985
13/11/2017 20:26,2287,11.215
13/11/2017 20:56,1877.666667,9.543333333
13/11/2017 21:26,2255,10.745
13/11/2017 21:56,2252,12.58
13/11/2017 22:26,2145.5,12.36
13/11/2017 22:56,2058,13.58
13/11/2017 23:26,-4,8.95
13/11/2017 23:56,-4,9.9
14/11/2017 00:26,-4,9.78
14/11/2017 00:56,-4,8.42
14/11/2017 01:26,-4,7.22
14/11/2017 01:56,503,8.05
14/11/2017 02:26,596,5.95
14/11/2017 02:56,910,7.47
14/11/2017 03:26,608,7.8
14/11/2017 03:56,719,5.82
14/11/2017 04:26,948,8.46
14/11/2017 04:56,1332,10.27
14/11/2017 05:26,1410,10.51
14/11/2017 05:56,708,7.59
14/11/2017 06:26,386,6.155
14/11/2017 06:56,536,7.72
14/11/2017 07:26,635,8.13
14/11/2017 07:56,535,7.72
14/11/2017 08:26,288,5.66
14/11/2017 08:56,307,5.49
14/11/2017 09:26,165,4.43
14/11/2017 09:56,207,5.08
14/11/2017 10:26,79,3.36
14/11/2017 10:56,107,4.14
14/11/2017 11:26,33,3.61
14/11/2017 11:56,46,3.895
14/11/2017 12:26,5,3.28
14/11/2017 12:56,151,4.59
14/11/2017 13:26,82,3.69
14/11/2017 13:56,176,4.1
14/11/2017 14:26,157,5.66
14/11/2017 14:56,147.5,3.52
14/11/2017 15:26,170,3.77
14/11/2017 15:56,124,4.92
14/11/2017 16:26,50,3.2
14/11/2017 16:56,-41,2.54
14/11/2017 17:26,71,4.51
14/11/2017 17:56,3,4.18
14/11/2017 18:26,225,5.615
14/11/2017 18:56,163,4.423333333
14/11/2017 19:26,315,4.84
14/11/2017 19:56,445,7.31
14/11/2017 20:26,619,7.47
14/11/2017 20:56,343,6.32
14/11/2017 21:26,470,7.22
14/11/2017 21:56,407,5.285
14/11/2017 22:26,484,6.525
14/11/2017 22:56,343,5.49
14/11/2017 23:26,385,6.4
14/11/2017 23:56,628,6.4
15/11/2017 00:26,252,6.32
15/11/2017 00:56,225,5.82
15/11/2017 01:26,135,5.16
15/11/2017 01:56,245,5.58
15/11/2017 02:26,159,5.25
15/11/2017 02:56,22,3.03
15/11/2017 03:26,97,4.84
15/11/2017 03:56,103,4.67
15/11/2017 04:26,49,4.02
15/11/2017 04:56,-7,4.43
15/11/2017 05:26,58,2.62
15/11/2017 05:56,67,3.77
15/11/2017 06:26,62,4.75
15/11/2017 06:56,29,1.965
15/11/2017 07:26,-41,2.79
15/11/2017 07:56,-41,2.585
15/11/2017 08:26,-41,2.13
15/11/2017 08:56,-41,2.46
15/11/2017 09:26,-41,2.7
15/11/2017 09:56,-41,1.48
15/11/2017 10:26,-41,2.7
15/11/2017 10:56,-41,2.87
15/11/2017 11:26,-34,3.2
15/11/2017 11:56,-34,2.95
15/11/2017 12:26,-34,2.79
15/11/2017 12:56,-34,2.54
15/11/2017 13:26,1,3.24
15/11/2017 13:56,40,2.21
15/11/2017 14:26,73,3.155
15/11/2017 14:56,89,4.563333333
15/11/2017 15:26,159,3.61
15/11/2017 15:56,92,4.1
15/11/2017 16:26,127,4.59
15/11/2017 16:56,117,3.93
15/11/2017 17:26,311,6.11
15/11/2017 17:56,433,5.865
15/11/2017 18:26,378,7.47
15/11/2017 18:56,617,6.235
15/11/2017 19:26,592,5.58
15/11/2017 19:56,303,5.49
15/11/2017 20:26,580,6.32
15/11/2017 20:56,859.5,7.8
15/11/2017 21:26,382,3.69
15/11/2017 21:56,496,8.05
15/11/2017 22:26,87,7.84
15/11/2017 22:56,87,6.65
15/11/2017 23:26,-7,8.29
15/11/2017 23:56,-7,8.13
16/11/2017 00:26,750,4.84
16/11/2017 00:56,2074,10.42
16/11/2017 01:26,2324,14.88
16/11/2017 01:56,2318.5,11.18
16/11/2017 02:26,111.5,10.86
16/11/2017 02:56,111.5,9.37
16/11/2017 03:26,111.5,10.04
16/11/2017 03:56,26,10.15
16/11/2017 04:26,26,11.265
16/11/2017 04:56,26,17.14
16/11/2017 05:26,26,15.035
16/11/2017 05:56,26,13.94
16/11/2017 06:26,26,15.19
16/11/2017 06:56,10,13.885
16/11/2017 07:26,18,10.815
16/11/2017 07:56,18,16.67
16/11/2017 08:26,8,10.37
16/11/2017 08:56,8,10.51
16/11/2017 09:26,8,11.22
16/11/2017 09:56,2011,12.28
16/11/2017 10:26,579,5.66
16/11/2017 10:56,430,7.06
16/11/2017 11:26,871,8.05
16/11/2017 11:56,1278,8.745
16/11/2017 12:26,1463,10.51
16/11/2017 12:56,1462.5,9.695
16/11/2017 13:26,714,6.81
16/11/2017 13:56,477,5.16
16/11/2017 14:26,475,6.235
16/11/2017 14:56,815,6.77
16/11/2017 15:26,2299,11.57
16/11/2017 15:56,195.5,3.52
16/11/2017 16:26,783,6.07
16/11/2017 16:56,505,5.74
16/11/2017 17:26,650,8.29
16/11/2017 17:56,656,7.06
16/11/2017 18:26,459,6.24
16/11/2017 18:56,284,5.82
16/11/2017 19:26,757,5.58
16/11/2017 19:56,497,7.88
16/11/2017 20:26,265,4.26
16/11/2017 20:56,334,5.58
16/11/2017 21:26,488,6.89
16/11/2017 21:56,997,8.54
16/11/2017 22:26,1326,9.7
16/11/2017 22:56,1133,8.38
16/11/2017 23:26,609,5.16
16/11/2017 23:56,682,8.75
17/11/2017 00:26,715,7.39
17/11/2017 00:56,951,7.8
17/11/2017 01:26,641,6.32
17/11/2017 01:56,1516,10.27
17/11/2017 02:26,1161,6.77
17/11/2017 02:56,1451.5,8.71
17/11/2017 03:26,1830,11.335
17/11/2017 03:56,1271,8.87
17/11/2017 04:26,2230,13.35
17/11/2017 04:56,1218,8.71
17/11/2017 05:26,1018,8.46
17/11/2017 05:56,1106,7.663333333
17/11/2017 06:26,514,5.41
17/11/2017 06:56,912,9.04
17/11/2017 07:26,1056,9.16
17/11/2017 07:56,766,8.62
17/11/2017 08:26,714,7.64
17/11/2017 08:56,937,8.46
17/11/2017 09:26,785,7.8
17/11/2017 09:56,2008.5,10.74
17/11/2017 10:26,1523,9.2
17/11/2017 10:56,1817,10.51
17/11/2017 11:26,1248,9.37
17/11/2017 11:56,2283,10.98
17/11/2017 12:26,2010.5,8.375
17/11/2017 12:56,3,10.74
17/11/2017 13:26,3,8.995
17/11/2017 13:56,3,10.74
17/11/2017 14:26,87.5,7.225
17/11/2017 14:56,1969,10.925
17/11/2017 15:26,2351,10.885
17/11/2017 15:56,1788,8.54
17/11/2017 16:26,1856,10.98
17/11/2017 16:56,2277,11.515
17/11/2017 17:26,2077.5,9.825
17/11/2017 17:56,2260,11.69
17/11/2017 18:26,2358,11.87
17/11/2017 18:56,432,11.99
17/11/2017 19:26,21,11.21666667
17/11/2017 19:56,18,11.75
17/11/2017 20:26,18,12.16
17/11/2017 20:56,18,11.45
17/11/2017 21:26,18,11.12
17/11/2017 21:56,14,9.495
17/11/2017 22:26,14,8.79
17/11/2017 22:56,14,9.7
17/11/2017 23:26,14,9.12
17/11/2017 23:56,14,9.94
18/11/2017 00:26,14,10.31
18/11/2017 00:56,14,8.54
18/11/2017 01:26,11,8.5
18/11/2017 01:56,98,9.2
18/11/2017 02:26,2,7.06
18/11/2017 02:56,49,7.76
18/11/2017 03:26,49,8.255
18/11/2017 03:56,28,9.37
18/11/2017 04:26,28,8.09
18/11/2017 04:56,1447.333333,7.64
18/11/2017 05:26,455,6.316666667
18/11/2017 05:56,975,7.845
18/11/2017 06:26,1095,7.72
18/11/2017 06:56,963,7.72
18/11/2017 07:26,713,6.24
18/11/2017 07:56,285,6.4
18/11/2017 08:26,557,6.935
18/11/2017 08:56,438,6.89
18/11/2017 09:26,1348,8.71
18/11/2017 09:56,1159,7.39
18/11/2017 10:26,1954,10.36
18/11/2017 10:56,1339,10.51
18/11/2017 11:26,1024,6.89
18/11/2017 11:56,1457.5,8.79
18/11/2017 12:26,230,5.37
18/11/2017 12:56,47,4.675
18/11/2017 13:26,214,5.865
18/11/2017 13:56,1149,6.89
18/11/2017 14:26,503,6.65
18/11/2017 14:56,194,6.24
18/11/2017 15:26,719,7.31
18/11/2017 15:56,485,6.605
18/11/2017 16:26,903,6.81
18/11/2017 16:56,860,6.98
18/11/2017 17:26,1293,8.71
18/11/2017 17:56,2233,11.29666667
18/11/2017 18:26,905,8.175
18/11/2017 18:56,1456,9.385
18/11/2017 19:26,885,8.38
18/11/2017 19:56,1127,7.97
18/11/2017 20:26,1790,9.86
18/11/2017 20:56,1120,7.88
18/11/2017 21:26,1261,8.46
18/11/2017 21:56,709,6.98
18/11/2017 22:26,754,6.4
18/11/2017 22:56,665,8.05
18/11/2017 23:26,921,7.473333333
18/11/2017 23:56,956,8.156666667
19/11/2017 00:26,745,5.99
19/11/2017 00:56,1409,9.24
19/11/2017 01:26,1073,8.38
19/11/2017 01:56,760,8.21
19/11/2017 02:26,1475,9.45
19/11/2017 02:56,1047,8.87
19/11/2017 03:26,612,6.81
19/11/2017 03:56,273,4.795
19/11/2017 04:26,810,8.54
19/11/2017 04:56,613,7.18
19/11/2017 05:26,458,6.15
19/11/2017 05:56,623,7.88
19/11/2017 06:26,646,7.47
19/11/2017 06:56,140,4.51
19/11/2017 07:26,51,2.54
19/11/2017 07:56,44,1.56
19/11/2017 08:26,85,2.87
19/11/2017 08:56,-22,2.87
19/11/2017 09:26,-31,3.28
19/11/2017 09:56,-31,2.62
19/11/2017 10:26,-31,1.64
19/11/2017 10:56,-31,1.56
19/11/2017 11:26,-31,2.87
19/11/2017 11:56,37,1.89
19/11/2017 12:26,-35,1.8
19/11/2017 12:56,42,3.823333333
19/11/2017 13:26,78,4.385
19/11/2017 13:56,48,4.1
19/11/2017 14:26,74,4.92
19/11/2017 14:56,-47,3.85
19/11/2017 15:26,38,4.75
19/11/2017 15:56,48,3.77
19/11/2017 16:26,118,5.25
19/11/2017 16:56,33,5.205
19/11/2017 17:26,163,5.16
19/11/2017 17:56,11,3.36
19/11/2017 18:26,37,3.685
19/11/2017 18:56,15,2.21
19/11/2017 19:26,63,3.935
19/11/2017 19:56,140,5.29
19/11/2017 20:26,297,5.25
19/11/2017 20:56,273,5.49
19/11/2017 21:26,398,5.125
19/11/2017 21:56,566,4.96
19/11/2017 22:26,438,6.48
19/11/2017 22:56,939,6.813333333
19/11/2017 23:26,946,7.47
19/11/2017 23:56,930,6.03
20/11/2017 00:26,1038,9.28
20/11/2017 00:56,913,6.15
20/11/2017 01:26,1065,7.885
20/11/2017 01:56,1466,8.05
20/11/2017 02:26,1226,8.05
20/11/2017 02:56,737,5
20/11/2017 03:26,586,5.49
20/11/2017 03:56,814,7.8
20/11/2017 04:26,934,7.18
20/11/2017 04:56,804,5.823333333
20/11/2017 05:26,1217.333333,8.215
20/11/2017 05:56,710,7.595
20/11/2017 06:26,489,6.81
20/11/2017 06:56,582,7.55
20/11/2017 07:26,2166,11.1
20/11/2017 07:56,1012,9.37
20/11/2017 08:26,971,6.975
20/11/2017 08:56,1099,7.925
20/11/2017 09:26,1300,8.87
20/11/2017 09:56,1264,8.46
20/11/2017 10:26,2028,11.45
20/11/2017 10:56,2365,13.46
20/11/2017 11:26,2261,11.69
20/11/2017 11:56,2094.5,11.34
20/11/2017 12:26,1793,10.695
20/11/2017 12:56,1101,8.625
20/11/2017 13:26,1143,9.7
20/11/2017 13:56,1082,9.94
20/11/2017 14:26,674,7.635
20/11/2017 14:56,433,6.65
20/11/2017 15:26,1135.5,7.72
20/11/2017 15:56,563,6.11
20/11/2017 16:26,802,6.44
20/11/2017 16:56,534,6.81
20/11/2017 17:26,761,8.38
20/11/2017 17:56,326,5.08
20/11/2017 18:26,502,5.495
20/11/2017 18:56,247,6.77
20/11/2017 19:26,130,5.005
20/11/2017 19:56,298,3.93
20/11/2017 20:26,259,5.58
20/11/2017 20:56,166,3.895
20/11/2017 21:26,177,4.43
20/11/2017 21:56,160,6.07
20/11/2017 22:26,37,3.565
20/11/2017 22:56,31,5
20/11/2017 23:26,69,4.59
20/11/2017 23:56,184,5.66
21/11/2017 00:26,96,5.41
21/11/2017 00:56,332,6.07
21/11/2017 01:26,236,5.58
21/11/2017 01:56,242,6.4
21/11/2017 02:26,183,4.75
21/11/2017 02:56,114,4.02
21/11/2017 03:26,37,4.67
21/11/2017 03:56,70,4.18
21/11/2017 04:26,93,5
21/11/2017 04:56,110,4.265
21/11/2017 05:26,119,4.67
21/11/2017 05:56,347,6.07
21/11/2017 06:26,101,4.59
21/11/2017 06:56,136,5.41
21/11/2017 07:26,219,5.575
21/11/2017 07:56,22,3.196666667
21/11/2017 08:26,-40,2.87
21/11/2017 08:56,204,5.91
21/11/2017 09:26,314,4.02
21/11/2017 09:56,486,6.24
21/11/2017 10:26,439,5.74
21/11/2017 10:56,209,4.26
21/11/2017 11:26,754,7.225
21/11/2017 11:56,1528,9.75
21/11/2017 12:26,2318,11.335
21/11/2017 12:56,2170,8.54
21/11/2017 13:26,2378,10.34666667
21/11/2017 13:56,1670.5,9.2
21/11/2017 14:26,2345,14.65
21/11/2017 14:56,835,10.965
21/11/2017 15:26,976,14.41
21/11/2017 15:56,2365,13.82
21/11/2017 16:26,2260,14.055
21/11/2017 16:56,2284,9.94
21/11/2017 17:26,2283,12.815
21/11/2017 17:56,2334,14.115
21/11/2017 18:26,698,13.88
21/11/2017 18:56,2349,11.45
21/11/2017 19:26,2360,13.82
21/11/2017 19:56,2278,14.76
21/11/2017 20:26,715.5,17.6
21/11/2017 20:56,1160,11.69
21/11/2017 21:26,645,13.82
21/11/2017 21:56,595,14.47
21/11/2017 22:26,793,13.46
21/11/2017 22:56,699,13.78
21/11/2017 23:26,695,13.22666667
21/11/2017 23:56,637,16.3
22/11/2017 00:26,723,13.585
22/11/2017 00:56,690,12.04
22/11/2017 01:26,679,14.7
22/11/2017 01:56,722,11.93
22/11/2017 02:26,845,11.635
22/11/2017 02:56,867,12.75
22/11/2017 03:26,2302,11.34
22/11/2017 03:56,2299,13.96
22/11/2017 04:26,2280,10.985
22/11/2017 04:56,1824,10.395
22/11/2017 05:26,2190.5,10.145
22/11/2017 05:56,2319.5,10.815
22/11/2017 06:26,1566,9.79
22/11/2017 06:56,1199,7.993333333
22/11/2017 07:26,729,6.81
22/11/2017 07:56,360,6.4
22/11/2017 08:26,337,5.41
22/11/2017 08:56,52,2.375
22/11/2017 09:26,25,3.77
22/11/2017 09:56,-13,2.215
22/11/2017 10:26,-13,1.31
22/11/2017 10:56,150.5,2.87
22/11/2017 11:26,245.5,3.526666667
22/11/2017 11:56,381,5.77
22/11/2017 12:26,194,5.33
22/11/2017 12:56,95,5.003333333
22/11/2017 13:26,158,4.18
22/11/2017 13:56,533,7.02
22/11/2017 14:26,354,6.4
22/11/2017 14:56,279,6.57
22/11/2017 15:26,15,2.5
22/11/2017 15:56,-44,2.255
22/11/2017 16:26,-41,2.87
22/11/2017 16:56,-41,3.155
22/11/2017 17:26,21,4.675
22/11/2017 17:56,39,3.61
22/11/2017 18:26,143,4.92
22/11/2017 18:56,106,3.275
22/11/2017 19:26,65,2.46
22/11/2017 19:56,103,4.59
22/11/2017 20:26,266,3.685
22/11/2017 20:56,65,2.87
22/11/2017 21:26,80,2.95
22/11/2017 21:56,80,2.87
22/11/2017 22:26,-34,3.235
22/11/2017 22:56,-34,1.64
22/11/2017 23:26,41,4.26
22/11/2017 23:56,148,5.455
